corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
all-slow,125.0,3.3,band5,all-slow_125c_3.30v_band5,8.41987e-08,7.001298e-08,5.89892e-08,5.050005e-08,4.385381e-08,3.857354e-08,3.430681e-08,47506700.0,57132300.0,67809000.0,79207800.0,91212100.0,103698000.0,116595000.0,0.0001178396,0.0001344533,0.0001525025,0.0001712089,0.0001906155,0.0002103949,0.0002298741,3.325672,-0.06790193,3.353609,-0.103084,32085333.33333334,33837166.66666667,36792499.99999999,39005166.666666664,40817000.00000001,42304833.33333333,42989999.99999996,32085333.33333334,42989999.99999996,38382388.88888888,0.6753854368611867,2.4542853955336827,PASS
all-slow,125.0,3.3,band6,all-slow_125c_3.30v_band6,4.812164e-08,3.972174e-08,3.329102e-08,2.841948e-08,2.467647e-08,2.174615e-08,1.941613e-08,83122700.0,100701000.0,120153000.0,140749000.0,162098000.0,183941000.0,206014000.0,0.0001654374,0.0001907582,0.0002170449,0.000245416,0.0002737254,0.000302817,0.0003316515,3.334999,-0.03359536,3.350198,-0.04484724,58594333.33333334,61717166.66666667,66746666.66666666,69908333.33333333,71986666.66666669,73193333.33333333,73576666.6666666,58594333.33333334,73576666.6666666,68272944.44444443,0.7049137399691461,2.478432485951491,PASS
all-slow,125.0,3.3,band7,all-slow_125c_3.30v_band7,2.755547e-08,2.278417e-08,1.920438e-08,1.653606e-08,1.451316e-08,1.294533e-08,1.17068e-08,145162000.0,175560000.0,208286000.0,241896000.0,275612000.0,308992000.0,341682000.0,0.0002448549,0.0002838907,0.0003265982,0.0003677223,0.0004113773,0.0004530854,0.000496263,3.345905,-0.04258715,3.362508,-0.05331375,101326666.66666669,105206666.66666667,110559999.99999999,112209999.99999999,111826666.66666669,110116666.66666666,108966666.66666657,101326666.66666669,112209999.99999999,109177777.77777776,0.6980247355827743,2.3537978258772956,PASS
all-slow,125.0,3.63,band0,all-slow_125c_3.63v_band0,1.212195e-06,1.028827e-06,8.848515e-07,7.72732e-07,6.842682e-07,6.127604e-07,5.529777e-07,3299800.0,3887920.0,4520530.0,5176440.0,5845660.0,6527840.0,7233560.0,4.954503e-05,5.465501e-05,5.834346e-05,6.241082e-05,6.835516e-05,7.202963e-05,7.733603e-05,3.694342,-0.060583,3.703932,-0.06716107,1960400.0000000005,2034550.0,2147533.333333333,2208549.9999999995,2252333.333333334,2313166.6666666665,2352399.999999998,1960400.0000000005,2352399.999999998,2185422.222222222,0.5940966119158738,2.192120734589975,PASS
all-slow,125.0,3.63,band1,all-slow_125c_3.63v_band1,7.506861e-07,6.364383e-07,5.469941e-07,4.769679e-07,4.218486e-07,3.766555e-07,3.400496e-07,5328460.0,6284980.0,7312690.0,8386310.0,9482070.0,10619800.0,11763000.0,5.850719e-05,6.331528e-05,6.967568e-05,7.643183e-05,8.266371e-05,8.883065e-05,9.534692e-05,3.711453,-0.0897577,3.729246,-0.09620979,3188400.000000001,3307050.0,3502216.666666666,3615633.333333333,3722483.333333334,3801549.9999999995,3810666.6666666633,3188400.000000001,3810666.6666666633,3574744.444444444,0.5983717621977084,2.20757967592888,PASS
all-slow,125.0,3.63,band2,all-slow_125c_3.63v_band2,4.547439e-07,3.845396e-07,3.296107e-07,2.870555e-07,2.531345e-07,2.25661e-07,2.030398e-07,8796160.0,10402000.0,12135500.0,13934600.0,15801900.0,17725700.0,19700600.0,6.55897e-05,7.156675e-05,7.876381e-05,8.639387e-05,9.499582e-05,0.0001021936,0.0001106646,3.699257,-0.09697784,3.747098,-0.1350807,5352800.000000001,5565566.666666667,5887666.666666666,6110666.666666666,6318500.000000002,6497833.333333332,6582999.999999994,5352800.000000001,6582999.999999994,6058022.222222221,0.6085382712456345,2.239681861175786,PASS
all-slow,125.0,3.63,band3,all-slow_125c_3.63v_band3,2.784777e-07,2.349584e-07,2.00873e-07,1.741524e-07,1.531874e-07,1.361494e-07,1.223615e-07,14363800.0,17024300.0,19913100.0,22968400.0,26111800.0,29379500.0,32690000.0,8.197844e-05,9.156414e-05,0.0001023906,0.0001135941,0.000124395,0.0001356824,0.0001473495,3.736898,-0.1123894,3.786312,-0.1699393,8868333.333333336,9248833.333333334,9906833.333333332,10331166.666666666,10685166.66666667,10963666.666666664,11034999.99999999,8868333.333333336,11034999.99999999,10181222.22222222,0.6174085780457356,2.2758601484286887,PASS
all-slow,125.0,3.63,band4,all-slow_125c_3.63v_band4,1.592409e-07,1.339368e-07,1.141454e-07,9.87119e-08,8.653602e-08,7.675991e-08,6.869571e-08,25119200.0,29864800.0,35043000.0,40522000.0,46223500.0,52110500.0,58227800.0,9.105047e-05,0.0001034186,0.0001151723,0.0001281315,0.0001402932,0.0001537839,0.0001668447,3.758795,-0.1410471,3.785724,-0.1943866,15818666.66666667,16539666.666666668,17761999.999999996,18634166.666666664,19314166.66666667,20007166.666666664,20390999.99999998,15818666.66666667,20390999.99999998,18393666.666666664,0.6297440470503308,2.3180594923405202,PASS
all-slow,125.0,3.63,band5,all-slow_125c_3.63v_band5,9.571216e-08,8.007995e-08,6.787448e-08,5.837476e-08,5.090547e-08,4.490225e-08,4.001803e-08,41792000.0,49950100.0,58932300.0,68522800.0,78577000.0,89082400.0,99954900.0,0.0001252281,0.0001421524,0.000159959,0.0001782157,0.0001980613,0.0002179751,0.0002380899,3.649267,-0.09155953,3.702459,-0.1167621,27193666.66666667,28567166.666666668,30954499.999999996,32741166.66666666,34266000.00000001,35629833.33333333,36241666.666666634,27193666.66666667,36241666.666666634,32312722.222222216,0.6506907223072997,2.3917232963246553,PASS
all-slow,125.0,3.63,band6,all-slow_125c_3.63v_band6,5.53571e-08,4.593674e-08,3.862796e-08,3.300736e-08,2.863238e-08,2.516925e-08,2.239138e-08,72258100.0,87076300.0,103552000.0,121185000.0,139702000.0,158924000.0,178640000.0,0.0001734596,0.0001988338,0.0002271587,0.0002560368,0.0002839842,0.000313569,0.0003446455,3.657796,-0.02864364,3.672487,-0.04854261,49394000.00000001,52156500.0,56847833.33333333,60249999.99999999,62898333.33333335,64896666.66666666,65719999.99999994,49394000.00000001,65719999.99999994,59101055.555555545,0.6835773428861264,2.472248785949257,PASS
all-slow,125.0,3.63,band7,all-slow_125c_3.63v_band7,3.191872e-08,2.634177e-08,2.210023e-08,1.890288e-08,1.646007e-08,1.455922e-08,1.305202e-08,125318000.0,151850000.0,180994000.0,211608000.0,243012000.0,274740000.0,306466000.0,0.0002566154,0.000296374,0.000340538,0.0003849517,0.0004280893,0.0004733759,0.000518302,3.668005,-0.03879927,3.685761,-0.05138339,88440000.00000001,92793333.33333334,99596666.66666666,103363333.33333331,105220000.00000003,105756666.66666666,105753333.33333324,88440000.00000001,105756666.66666666,100637777.77777776,0.7057246365246813,2.4455066311304043,PASS
all-fast,-40.0,2.97,band0,all-fast_-40c_2.97v_band0,7.388228e-07,6.118659e-07,5.194153e-07,4.487264e-07,3.94457e-07,3.512544e-07,3.160416e-07,5414020.0,6537380.0,7700970.0,8914120.0,10140500.0,11387800.0,12656600.0,5.416248e-05,5.947163e-05,6.591531e-05,7.318534e-05,7.897509e-05,8.503854e-05,9.069815e-05,3.025975,-0.04257198,3.023593,-0.06175948,3744533.333333334,3811583.3333333335,3961233.3333333326,4065883.3333333326,4122800.000000001,4193499.9999999995,4229333.333333329,3744533.333333334,4229333.333333329,4023655.555555555,0.6916364057268599,2.3377453352591973,PASS
all-fast,-40.0,2.97,band1,all-fast_-40c_2.97v_band1,4.588039e-07,3.799119e-07,3.21302e-07,2.774504e-07,2.436173e-07,2.161408e-07,1.940977e-07,8718320.0,10528800.0,12449300.0,14417000.0,16419200.0,18506500.0,20608200.0,6.383439e-05,7.271071e-05,8.050328e-05,8.985352e-05,9.641262e-05,0.0001056147,0.0001140789,3.027994,-0.07834905,3.042318,-0.08578566,6034933.333333335,6218300.0,6480333.333333332,6616499.999999999,6815833.333333335,6981666.666666666,7005666.66666666,6034933.333333335,7005666.66666666,6605488.888888888,0.6922128728164755,2.363781095440406,PASS
all-fast,-40.0,2.97,band2,all-fast_-40c_2.97v_band2,2.720511e-07,2.250681e-07,1.901395e-07,1.638115e-07,1.436216e-07,1.272577e-07,1.140011e-07,14703100.0,17772400.0,21037200.0,24418300.0,27851000.0,31432300.0,35087400.0,7.335903e-05,8.261847e-05,9.249044e-05,0.0001028389,0.0001120103,0.0001240149,0.0001345194,3.062467,-0.08442188,3.105306,-0.12292,10231000.000000002,10556833.333333334,11076499.999999998,11356333.333333332,11690000.000000002,12060666.666666664,12183666.666666657,10231000.000000002,12183666.666666657,11324611.11111111,0.6958396528623216,2.3863947058783523,PASS
all-fast,-40.0,2.97,band3,all-fast_-40c_2.97v_band3,1.675065e-07,1.379845e-07,1.161743e-07,9.981575e-08,8.719664e-08,7.707872e-08,6.885425e-08,23879700.0,28988800.0,34431000.0,40073800.0,45873300.0,51895000.0,58093700.0,9.530428e-05,0.0001080673,0.0001219598,0.0001373791,0.000152064,0.0001669011,0.0001813555,3.061055,-0.08715713,3.08289,-0.1173494,17030333.333333336,17585500.0,18474999.999999996,19070499.999999996,19702000.000000004,20367333.333333332,20662333.333333313,17030333.333333336,20662333.333333313,19007777.777777776,0.7131719968564654,2.4327650682378756,PASS
all-fast,-40.0,2.97,band4,all-fast_-40c_2.97v_band4,1.002305e-07,8.22696e-08,6.897816e-08,5.905807e-08,5.132778e-08,4.522515e-08,4.030402e-08,39908000.0,48620600.0,57989400.0,67729900.0,77930500.0,88446400.0,99245700.0,0.0001036029,0.0001181558,0.0001345922,0.0001517342,0.0001687827,0.0001852132,0.0002042877,3.101752,-0.137231,3.089024,-0.1358988,29042000.000000007,30135666.666666668,31848833.33333333,33235166.66666666,34527500.00000001,35525333.33333333,35997666.666666634,29042000.000000007,35997666.666666634,32965388.888888884,0.7277237646587152,2.486862283251478,PASS
all-fast,-40.0,2.97,band5,all-fast_-40c_2.97v_band5,6.041478e-08,4.924812e-08,4.108955e-08,3.49421e-08,3.023821e-08,2.651749e-08,2.353e-08,66209000.0,81221400.0,97348300.0,114475000.0,132283000.0,150844000.0,169996000.0,0.000141372,0.0001634341,0.0001884749,0.00021323,0.0002396949,0.0002655389,0.0002925236,3.070595,-0.1118343,3.07952,-0.1509632,50041333.33333334,51898833.333333336,55422666.66666666,58224499.99999999,60615000.000000015,62854999.99999999,63839999.99999994,50041333.33333334,63839999.99999994,57659444.44444443,0.7558086262189936,2.5675663429443127,PASS
all-fast,-40.0,2.97,band6,all-fast_-40c_2.97v_band6,3.421567e-08,2.771479e-08,2.295869e-08,1.943859e-08,1.674175e-08,1.463807e-08,1.296531e-08,116905000.0,144327000.0,174226000.0,205776000.0,238924000.0,273260000.0,308516000.0,0.0001997313,0.0002362482,0.0002726294,0.0003112893,0.0003512206,0.0003903719,0.00042938,2.998636,-0.08683287,3.050749,-0.102467,91406666.66666669,95535000.0,102414999.99999999,107829999.99999999,112473333.33333336,115986666.66666666,117519999.9999999,91406666.66666669,117519999.9999999,106450555.55555554,0.7818884279258089,2.639031692399812,PASS
all-fast,-40.0,2.97,band7,all-fast_-40c_2.97v_band7,1.990993e-08,1.601218e-08,1.321758e-08,1.117985e-08,9.654352e-09,8.486613e-09,7.573453e-09,200905000.0,249810000.0,302627000.0,357787000.0,414321000.0,471331000.0,528161000.0,0.000298043,0.0003533689,0.0004125311,0.0004722585,0.0005324582,0.0005925538,0.0006543383,3.007535,-0.03298166,3.0229,-0.05084964,163016666.66666672,169536666.6666667,179961666.66666663,186156666.66666663,189240000.00000003,189733333.3333333,189433333.33333316,163016666.66666672,189733333.3333333,181808888.88888887,0.8114116954115961,2.6289091859336504,PASS
all-fast,-40.0,3.3,band0,all-fast_-40c_3.30v_band0,8.042103e-07,6.694777e-07,5.701117e-07,4.947326e-07,4.359762e-07,3.890448e-07,3.511478e-07,4973820.0,5974810.0,7016170.0,8085180.0,9174810.0,10281600.0,11391200.0,6.154666e-05,6.739436e-05,7.297019e-05,7.971677e-05,8.594878e-05,9.197798e-05,9.879879e-05,3.365723,-0.04925587,3.386107,-0.07271554,3336633.333333334,3403916.666666667,3517283.333333333,3597733.333333333,3660700.000000001,3693983.3333333326,3698666.6666666633,3336633.333333334,3698666.6666666633,3565211.1111111105,0.6708391806163742,2.2902316529347666,PASS
all-fast,-40.0,3.3,band1,all-fast_-40c_3.30v_band1,5.03475e-07,4.191466e-07,3.5623e-07,3.085094e-07,2.716259e-07,2.418936e-07,2.180379e-07,7944780.0,9543200.0,11228700.0,12965600.0,14726100.0,16536200.0,18345400.0,7.129925e-05,7.97372e-05,8.912649e-05,9.602878e-05,0.0001047674,0.0001128097,0.0001219596,3.356543,-0.04839598,3.374192,-0.09615729,5328066.666666668,5473200.0,5703999.999999999,5828999.999999999,5951000.000000001,6032166.666666666,6030666.666666661,5328066.666666668,6032166.666666666,5778122.222222221,0.6706374080423457,2.309113657017564,PASS
all-fast,-40.0,3.3,band2,all-fast_-40c_3.30v_band2,3.006954e-07,2.498556e-07,2.122002e-07,1.835615e-07,1.614583e-07,1.437095e-07,1.293722e-07,13302500.0,16009200.0,18850100.0,21791100.0,24774200.0,27833900.0,30918500.0,8.091132e-05,8.979779e-05,9.972248e-05,0.0001102033,0.0001228909,0.0001306478,0.0001421526,3.380523,-0.08394226,3.407408,-0.09915481,9022333.333333336,9246000.0,9636499.999999998,9873499.999999998,10071333.333333336,10240499.999999998,10281999.99999999,9022333.333333336,10281999.99999999,9786666.666666666,0.6782434379502602,2.3242623566998684,PASS
all-fast,-40.0,3.3,band3,all-fast_-40c_3.30v_band3,1.871837e-07,1.551723e-07,1.31208e-07,1.133307e-07,9.932568e-08,8.820041e-08,7.909541e-08,21369400.0,25777800.0,30486000.0,35294900.0,40271600.0,45351300.0,50571800.0,0.0001013249,0.0001161444,0.0001314479,0.0001459177,0.0001615323,0.0001777875,0.0001927164,3.404971,-0.1035808,3.416059,-0.1149011,14694666.66666667,15194333.333333334,15861833.33333333,16309333.33333333,16760666.66666667,17166999.999999996,17401666.666666653,14694666.66666667,17401666.666666653,16223555.555555552,0.6876499418171156,2.3665521727329732,PASS
all-fast,-40.0,3.3,band4,all-fast_-40c_3.30v_band4,1.127631e-07,9.306519e-08,7.856621e-08,6.760314e-08,5.904143e-08,5.22201e-08,4.667952e-08,35472600.0,42980600.0,50912500.0,59168900.0,67749000.0,76598900.0,85690700.0,0.0001120426,0.0001292941,0.0001460826,0.0001628277,0.0001810429,0.0001977181,0.000216875,3.411792,-0.1205019,3.445463,-0.1564278,25026666.66666667,25733166.666666668,26980499.999999996,28060833.33333333,29050000.000000007,29902833.33333333,30305999.999999974,25026666.66666667,30305999.999999974,27898944.44444444,0.7055210688437462,2.415687037318945,PASS
all-fast,-40.0,3.3,band5,all-fast_-40c_3.30v_band5,6.890728e-08,5.658468e-08,4.74982e-08,4.064437e-08,3.531519e-08,3.113438e-08,2.767694e-08,58049000.0,70690500.0,84213700.0,98414600.0,113266000.0,128475000.0,144525000.0,0.000151792,0.0001755888,0.0002002942,0.0002257473,0.000252248,0.0002797045,0.0003066118,3.44419,-0.1490026,3.460776,-0.1837111,42138333.33333334,43607833.333333336,46206833.33333333,48420499.99999999,50100666.66666668,52098333.33333333,53499999.999999955,42138333.33333334,53499999.999999955,48042222.22222222,0.7259097199492385,2.4897069716963256,PASS
all-fast,-40.0,3.3,band6,all-fast_-40c_3.30v_band6,3.950046e-08,3.223337e-08,2.688643e-08,2.285937e-08,1.97712e-08,1.731569e-08,1.535269e-08,101265000.0,124095000.0,148774000.0,174983000.0,202315000.0,231004000.0,260541000.0,0.0002143461,0.0002502605,0.0002875792,0.0003267761,0.0003664271,0.0004066292,0.00044787,3.375614,-0.1057626,3.366419,-0.1251129,76100000.00000001,79181666.66666667,84813333.33333331,89234999.99999999,93368333.33333336,97043333.33333331,98456666.66666658,76100000.00000001,98456666.66666658,88486666.66666666,0.7514936058855479,2.572863279514146,PASS
all-fast,-40.0,3.3,band7,all-fast_-40c_3.30v_band7,2.335748e-08,1.889179e-08,1.562722e-08,1.3205e-08,1.136294e-08,9.936127e-09,8.809517e-09,171251000.0,211732000.0,255964000.0,302916000.0,352022000.0,402571000.0,454054000.0,0.0003132085,0.0003700713,0.0004307551,0.0004926428,0.0005569077,0.0006192054,0.0006814981,3.329411,-0.05201188,3.345364,-0.07240532,134936666.6666667,141188333.33333334,151973333.3333333,160096666.66666666,166091666.66666672,170053333.3333333,171609999.99999985,134936666.6666667,171609999.99999985,157112777.77777776,0.787946737050684,2.6513947363811012,PASS
all-fast,-40.0,3.63,band0,all-fast_-40c_3.63v_band0,8.536776e-07,7.144125e-07,6.108157e-07,5.309286e-07,4.695334e-07,4.208796e-07,3.801294e-07,4685610.0,5599010.0,6548620.0,7533970.0,8519100.0,9503910.0,10522700.0,6.947196e-05,7.527919e-05,7.956653e-05,8.636211e-05,9.27077e-05,9.960413e-05,0.0001061579,3.669684,-0.03405737,3.69864,-0.05241629,3044666.6666666674,3105016.666666667,3224933.333333333,3284133.333333333,3283233.333333334,3339333.333333333,3395966.6666666637,3044666.6666666674,3395966.6666666637,3242827.7777777775,0.649790884573549,2.2457481523216827,PASS
all-fast,-40.0,3.63,band1,all-fast_-40c_3.63v_band1,5.394398e-07,4.504879e-07,3.843686e-07,3.343015e-07,2.951868e-07,2.639469e-07,2.380561e-07,7415100.0,8879260.0,10406700.0,11965200.0,13550700.0,15154600.0,16802800.0,8.05175e-05,8.87083e-05,9.588112e-05,0.0001049611,0.0001128197,0.0001215196,0.0001316401,3.688614,-0.04879339,3.710703,-0.07344939,4880533.333333334,4986000.0,5143233.333333333,5239999.999999999,5315666.666666668,5420166.666666666,5493999.999999995,4880533.333333334,5493999.999999995,5215388.888888888,0.6581884712725835,2.266024733314453,PASS
all-fast,-40.0,3.63,band2,all-fast_-40c_3.63v_band2,3.236498e-07,2.702921e-07,2.304126e-07,2.002579e-07,1.766325e-07,1.575095e-07,1.424189e-07,12359000.0,14798800.0,17360200.0,19974200.0,22645900.0,25395300.0,28086200.0,8.866699e-05,9.883673e-05,0.0001091093,0.0001222854,0.0001313472,0.0001411144,0.0001541391,3.718169,-0.08485436,3.72558,-0.1082642,8132666.666666669,8335333.333333334,8625666.666666666,8809499.999999998,9035166.666666668,9067166.666666666,8969666.666666659,8132666.666666669,9067166.666666666,8737333.333333332,0.6580359791784666,2.272530139978963,PASS
all-fast,-40.0,3.63,band3,all-fast_-40c_3.63v_band3,2.034464e-07,1.694279e-07,1.441924e-07,1.248823e-07,1.097565e-07,9.777027e-08,8.798412e-08,19661200.0,23608900.0,27740700.0,32030200.0,36444300.0,40912200.0,45462800.0,0.000112082,0.000126576,0.0001402472,0.0001575003,0.0001706024,0.0001877543,0.0002040744,3.738994,-0.1017435,3.764236,-0.1262479,13159000.000000004,13465833.333333334,14035499.999999998,14505999.999999998,14803333.333333336,15030833.33333333,15168666.666666653,13159000.000000004,15168666.666666653,14334222.22222222,0.6692877342176471,2.312310540557036,PASS
all-fast,-40.0,3.63,band4,all-fast_-40c_3.63v_band4,1.22863e-07,1.020751e-07,8.658791e-08,7.479444e-08,6.559508e-08,5.827654e-08,5.227019e-08,32556600.0,39186800.0,46195800.0,53479900.0,60980200.0,68638300.0,76525500.0,0.0001241659,0.000141018,0.0001579842,0.0001749693,0.0001942148,0.0002110408,0.0002297089,3.742326,-0.1150499,3.779174,-0.1866319,22100666.66666667,22732000.0,23821833.33333333,24640666.666666664,25264000.000000007,25908833.33333333,26290666.66666664,22100666.66666667,26290666.66666664,24427166.666666664,0.6788382898296097,2.350537218259892,PASS
all-fast,-40.0,3.63,band5,all-fast_-40c_3.63v_band5,7.604445e-08,6.278964e-08,5.300565e-08,4.556615e-08,3.982774e-08,3.518377e-08,3.145332e-08,52600800.0,63704800.0,75463700.0,87784500.0,100433000.0,113689000.0,127173000.0,0.000164045,0.00018911,0.0002149555,0.0002398176,0.0002677589,0.0002957929,0.0003224476,3.776431,-0.1613135,3.797098,-0.1955662,37013333.33333334,38104833.333333336,40132833.33333333,41615499.99999999,43174166.66666668,44566666.66666666,44946666.66666663,37013333.33333334,44946666.66666663,41428999.99999999,0.7036648365297361,2.4177008714696355,PASS
all-fast,-40.0,3.63,band6,all-fast_-40c_3.63v_band6,4.401125e-08,3.615458e-08,3.035492e-08,2.596066e-08,2.255705e-08,1.982415e-08,1.764366e-08,90885900.0,110636000.0,131774000.0,154079000.0,177328000.0,201774000.0,226710000.0,0.0002297562,0.0002661484,0.000304341,0.0003460113,0.0003855365,0.0004276845,0.0004692188,3.760709,-0.1444329,3.789099,-0.2070376,65833666.66666668,68146833.33333334,72404999.99999999,75923333.33333333,79491666.66666669,82303333.33333333,83119999.99999993,65833666.66666668,83119999.99999993,75457833.33333333,0.7243551163235076,2.4944463332596145,PASS
all-fast,-40.0,3.63,band7,all-fast_-40c_3.63v_band7,2.641818e-08,2.152344e-08,1.79114e-08,1.519299e-08,1.310941e-08,1.146255e-08,1.014894e-08,151411000.0,185844000.0,223321000.0,263279000.0,305124000.0,348962000.0,394130000.0,0.0003315121,0.0003892942,0.0004512058,0.0005162327,0.0005799552,0.0006438944,0.0007099824,3.657052,-0.068709,3.678684,-0.1483257,114776666.66666669,119850000.0,129058333.33333331,136338333.3333333,142805000.00000003,148343333.3333333,150559999.99999988,114776666.66666669,150559999.99999988,134843888.88888887,0.7580470815638671,2.603047334737899,PASS
all-fast,27.0,2.97,band0,all-fast_27c_2.97v_band0,6.905899e-07,5.737571e-07,4.87263e-07,4.219496e-07,3.714308e-07,3.308383e-07,2.979612e-07,5792150.0,6971590.0,8209120.0,9479810.0,10769200.0,12090500.0,13424600.0,6.665207e-05,7.30118e-05,8.048646e-05,8.686647e-05,9.336337e-05,0.0001003697,0.0001089028,3.034572,-0.05463993,3.051545,-0.07133144,3931466.6666666674,4028283.3333333335,4180366.666666666,4266799.999999999,4351150.000000001,4425666.666666666,4446999.999999996,3931466.6666666674,4446999.999999996,4240249.999999999,0.6787577439580583,2.3177231252643664,PASS
all-fast,27.0,2.97,band1,all-fast_27c_2.97v_band1,4.263027e-07,3.538464e-07,2.998198e-07,2.592409e-07,2.279838e-07,2.026318e-07,1.823506e-07,9383000.0,11304300.0,13341300.0,15429700.0,17545100.0,19740200.0,21935800.0,7.806636e-05,8.634631e-05,9.681581e-05,0.0001052468,0.0001137781,0.0001248644,0.0001341135,3.051003,-0.07515686,3.065904,-0.09239795,6404333.333333335,6597166.666666667,6875666.666666666,7006333.333333332,7184166.666666668,7317833.333333332,7318666.66666666,6404333.333333335,7318666.66666666,6973777.777777777,0.6825464492521939,2.3378237237557284,PASS
all-fast,27.0,2.97,band2,all-fast_27c_2.97v_band2,2.547082e-07,2.108227e-07,1.783898e-07,1.53775e-07,1.348914e-07,1.194647e-07,1.072393e-07,15704200.0,18973300.0,22422800.0,26012000.0,29653500.0,33482700.0,37299800.0,8.887813e-05,9.842587e-05,0.0001091136,0.0001217278,0.000132065,0.0001439417,0.0001556856,3.057593,-0.09130351,3.079033,-0.1023302,10897000.000000002,11197666.666666668,11731166.666666664,12051166.666666664,12451166.66666667,12743833.333333332,12723666.666666655,10897000.000000002,12743833.333333332,11997555.555555554,0.6938908062811223,2.375148049566358,PASS
all-fast,27.0,2.97,band3,all-fast_27c_2.97v_band3,1.554254e-07,1.282668e-07,1.080271e-07,9.281202e-08,8.101658e-08,7.177343e-08,6.401381e-08,25735800.0,31185000.0,37027700.0,43097900.0,49372600.0,55730900.0,62486500.0,0.0001118591,0.0001268373,0.0001426378,0.0001592231,0.00017582,0.0001929694,0.000210599,3.078624,-0.09247532,3.106263,-0.1318795,18164000.000000004,18819833.333333336,19854833.333333332,20574833.333333332,21055000.000000004,21856499.999999996,22518666.666666646,18164000.000000004,22518666.666666646,20417055.555555552,0.7057872690959677,2.4279991296171093,PASS
all-fast,27.0,2.97,band4,all-fast_27c_2.97v_band4,9.054567e-08,7.438331e-08,6.244706e-08,5.346458e-08,4.646182e-08,4.091996e-08,3.643258e-08,44176600.0,53775500.0,64054300.0,74815900.0,86092200.0,97751800.0,109792000.0,0.0001230629,0.0001406524,0.0001589634,0.0001776247,0.0001964937,0.0002163808,0.000236128,3.078462,-0.1077382,3.122643,-0.1754543,31996333.33333334,33129500.0,35067333.33333333,36729833.33333333,38226500.00000001,39499666.666666664,40133999.99999996,31996333.33333334,40133999.99999996,36452999.99999999,0.724282387810138,2.4852976462652174,PASS
all-fast,27.0,2.97,band5,all-fast_27c_2.97v_band5,5.399127e-08,4.40394e-08,3.674408e-08,3.125157e-08,2.699123e-08,2.364371e-08,2.096609e-08,74086000.0,90827800.0,108861000.0,127994000.0,148196000.0,169178000.0,190784000.0,0.0001680174,0.0001942669,0.0002220738,0.0002499901,0.0002788962,0.0003085332,0.0003389753,3.025928,-0.10824,3.096214,-0.1665781,55806000.000000015,57958333.333333336,61943666.66666666,65558333.33333332,68640000.00000001,70979999.99999999,72019999.99999994,55806000.000000015,72019999.99999994,64832222.22222221,0.7532597251842456,2.575169397726966,PASS
all-fast,27.0,2.97,band6,all-fast_27c_2.97v_band6,3.060796e-08,2.476316e-08,2.050606e-08,1.735462e-08,1.495663e-08,1.310478e-08,1.163655e-08,130685000.0,161530000.0,195064000.0,230486000.0,267440000.0,305232000.0,343744000.0,0.0002336798,0.0002742439,0.0003164752,0.0003592358,0.0004037319,0.0004481404,0.0004912123,2.995515,-0.04307185,3.009527,-0.09655951,102816666.66666669,107298333.33333334,114926666.66666666,120626666.66666664,124576666.6666667,127173333.33333331,128373333.33333322,102816666.66666669,128373333.33333322,118366111.11111109,0.7867518587953223,2.6303248268737804,PASS
all-fast,27.0,2.97,band7,all-fast_27c_2.97v_band7,1.75433e-08,1.4147e-08,1.173463e-08,9.986061e-09,8.685241e-09,7.692787e-09,6.915881e-09,228007000.0,282745000.0,340872000.0,400558000.0,460551000.0,519968000.0,578379000.0,0.0003481867,0.0004107223,0.0004759251,0.0005418736,0.0006073668,0.0006727583,0.0007377385,3.005266,-0.03352807,3.021025,-0.04188757,182460000.00000003,188108333.33333334,196354999.99999997,199464999.99999997,199016666.66666672,196379999.99999997,194703333.33333316,182460000.00000003,199464999.99999997,194651111.11111107,0.8002385891661222,2.5366721197156226,PASS
all-fast,27.0,3.3,band0,all-fast_27c_3.30v_band0,7.541468e-07,6.304217e-07,5.369543e-07,4.664648e-07,4.116487e-07,3.675401e-07,3.314766e-07,5304010.0,6344960.0,7449420.0,8575140.0,9717020.0,10883200.0,12067200.0,7.36098e-05,7.986879e-05,8.720058e-05,9.249581e-05,0.0001011993,0.0001067443,0.0001156343,3.354395,-0.05179897,3.375809,-0.06449711,3469833.333333334,3575683.3333333335,3716966.666666666,3779333.3333333326,3846766.6666666674,3916966.666666666,3946666.6666666633,3469833.333333334,3946666.6666666633,3757327.777777777,0.6541905715361271,2.2751088327510693,PASS
all-fast,27.0,3.3,band1,all-fast_27c_3.30v_band1,4.699216e-07,3.91467e-07,3.334749e-07,2.89365e-07,2.546916e-07,2.272461e-07,2.048855e-07,8512060.0,10218000.0,11994900.0,13823400.0,15705300.0,17602100.0,19523100.0,8.5453e-05,9.310369e-05,0.0001031327,0.0001125599,0.0001218272,0.0001316304,0.0001414749,3.370252,-0.07787845,3.409121,-0.08400123,5686466.666666668,5804733.333333334,6008999.999999999,6183999.999999999,6297833.333333335,6362999.999999999,6403333.333333327,5686466.666666668,6403333.333333327,6117244.444444443,0.6680482358755305,2.2935811072760295,PASS
