# campaign: devchar-cp (full output I-V curves)
# record_id: 20260731-041340-833292f
# generated_utc: 2026-07-31T04:13:42Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: sim/devchar-cp/testbench/tb_cp_mirror.sp
# corners: process{typical,ff,ss,fs,sf} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V = 45 points, 6 stacks each
# Complete output characteristic of every stack at every corner, decimated from
# the 10 mV simulation grid to 50 mV. ro is a central difference on the raw
# 10 mV grid, so the knee is resolved at full simulation resolution.
stack,process,temp_c,vdd_v,vout_v,iout_a,ro_ohm
n_ws,typical,-40,3.63,3.1000,2.018e-05,2.67044e+06
n_ws,typical,-40,3.63,3.1500,2.01999e-05,2.38336e+06
n_ws,typical,-40,3.63,3.2000,2.02221e-05,2.1342e+06
n_ws,typical,-40,3.63,3.2500,2.02468e-05,1.91738e+06
n_ws,typical,-40,3.63,3.3000,2.02743e-05,1.72818e+06
n_ws,typical,-40,3.63,3.3500,2.03047e-05,1.56259e+06
n_ws,typical,-40,3.63,3.4000,2.03383e-05,1.41726e+06
n_ws,typical,-40,3.63,3.4500,2.03753e-05,1.28936e+06
n_ws,typical,-40,3.63,3.5000,2.0416e-05,1.17645e+06
n_ws,typical,-40,3.63,3.5500,2.04604e-05,1.07651e+06
n_ws,typical,-40,3.63,3.6000,2.05089e-05,987810
n_ws,typical,27,2.97,0.0000,5.60248e-35,8668
n_ws,typical,27,2.97,0.0500,5.45864e-06,10108.9
n_ws,typical,27,2.97,0.1000,9.90471e-06,12644.5
n_ws,typical,27,2.97,0.1500,1.33849e-05,16566.6
n_ws,typical,27,2.97,0.2000,1.59668e-05,23112.8
n_ws,typical,27,2.97,0.2500,1.77491e-05,35058
n_ws,typical,27,2.97,0.3000,1.88699e-05,59068
n_ws,typical,27,2.97,0.3500,1.94988e-05,113133
n_ws,typical,27,2.97,0.4000,1.98024e-05,264318
n_ws,typical,27,2.97,0.4500,1.99165e-05,833382
n_ws,typical,27,2.97,0.5000,1.99517e-05,2.46057e+06
n_ws,typical,27,2.97,0.5500,1.99659e-05,4.85637e+06
n_ws,typical,27,2.97,0.6000,1.99742e-05,7.27114e+06
n_ws,typical,27,2.97,0.6500,1.99802e-05,9.42196e+06
n_ws,typical,27,2.97,0.7000,1.99851e-05,1.12841e+07
n_ws,typical,27,2.97,0.7500,1.99892e-05,1.28941e+07
n_ws,typical,27,2.97,0.8000,1.99929e-05,1.42969e+07
n_ws,typical,27,2.97,0.8500,1.99962e-05,1.55304e+07
n_ws,typical,27,2.97,0.9000,1.99993e-05,1.66237e+07
n_ws,typical,27,2.97,0.9500,2.00022e-05,1.76025e+07
n_ws,typical,27,2.97,1.0000,2.0005e-05,1.84843e+07
n_ws,typical,27,2.97,1.0500,2.00077e-05,1.92845e+07
n_ws,typical,27,2.97,1.1000,2.00102e-05,2.0014e+07
n_ws,typical,27,2.97,1.1500,2.00127e-05,2.06804e+07
n_ws,typical,27,2.97,1.2000,2.0015e-05,2.1297e+07
n_ws,typical,27,2.97,1.2500,2.00174e-05,2.18675e+07
n_ws,typical,27,2.97,1.3000,2.00196e-05,2.23964e+07
n_ws,typical,27,2.97,1.3500,2.00218e-05,2.28938e+07
n_ws,typical,27,2.97,1.4000,2.0024e-05,2.33563e+07
n_ws,typical,27,2.97,1.4500,2.00261e-05,2.37897e+07
n_ws,typical,27,2.97,1.5000,2.00282e-05,2.41984e+07
n_ws,typical,27,2.97,1.5500,2.00302e-05,2.45821e+07
n_ws,typical,27,2.97,1.6000,2.00323e-05,2.49408e+07
n_ws,typical,27,2.97,1.6500,2.00343e-05,2.52717e+07
n_ws,typical,27,2.97,1.7000,2.00362e-05,2.55787e+07
n_ws,typical,27,2.97,1.7500,2.00382e-05,2.58431e+07
n_ws,typical,27,2.97,1.8000,2.00401e-05,2.60654e+07
n_ws,typical,27,2.97,1.8500,2.0042e-05,2.62192e+07
n_ws,typical,27,2.97,1.9000,2.00439e-05,2.62985e+07
n_ws,typical,27,2.97,1.9500,2.00458e-05,2.6264e+07
n_ws,typical,27,2.97,2.0000,2.00477e-05,2.60892e+07
n_ws,typical,27,2.97,2.0500,2.00496e-05,2.575e+07
n_ws,typical,27,2.97,2.1000,2.00516e-05,2.52111e+07
n_ws,typical,27,2.97,2.1500,2.00536e-05,2.44529e+07
n_ws,typical,27,2.97,2.2000,2.00557e-05,2.34659e+07
n_ws,typical,27,2.97,2.2500,2.00579e-05,2.22568e+07
n_ws,typical,27,2.97,2.3000,2.00602e-05,2.08529e+07
n_ws,typical,27,2.97,2.3500,2.00627e-05,1.92994e+07
n_ws,typical,27,2.97,2.4000,2.00654e-05,1.76538e+07
n_ws,typical,27,2.97,2.4500,2.00684e-05,1.59757e+07
n_ws,typical,27,2.97,2.5000,2.00717e-05,1.43246e+07
n_ws,typical,27,2.97,2.5500,2.00754e-05,1.27437e+07
n_ws,typical,27,2.97,2.6000,2.00796e-05,1.12695e+07
n_ws,typical,27,2.97,2.6500,2.00843e-05,9.92211e+06
n_ws,typical,27,2.97,2.7000,2.00897e-05,8.71118e+06
n_ws,typical,27,2.97,2.7500,2.00958e-05,7.6365e+06
n_ws,typical,27,2.97,2.8000,2.01028e-05,6.69187e+06
n_ws,typical,27,2.97,2.8500,2.01108e-05,5.86734e+06
n_ws,typical,27,2.97,2.9000,2.01199e-05,5.15105e+06
n_ws,typical,27,2.97,2.9500,2.01302e-05,4.53083e+06
n_ws,typical,27,3.30,0.0000,5.60248e-35,8668
n_ws,typical,27,3.30,0.0500,5.45864e-06,10108.9
n_ws,typical,27,3.30,0.1000,9.90471e-06,12644.5
n_ws,typical,27,3.30,0.1500,1.33849e-05,16566.6
n_ws,typical,27,3.30,0.2000,1.59668e-05,23112.8
n_ws,typical,27,3.30,0.2500,1.77491e-05,35058
n_ws,typical,27,3.30,0.3000,1.88699e-05,59068
n_ws,typical,27,3.30,0.3500,1.94988e-05,113133
n_ws,typical,27,3.30,0.4000,1.98024e-05,264318
n_ws,typical,27,3.30,0.4500,1.99165e-05,833382
n_ws,typical,27,3.30,0.5000,1.99517e-05,2.46057e+06
n_ws,typical,27,3.30,0.5500,1.99659e-05,4.85637e+06
n_ws,typical,27,3.30,0.6000,1.99742e-05,7.27114e+06
n_ws,typical,27,3.30,0.6500,1.99802e-05,9.42196e+06
n_ws,typical,27,3.30,0.7000,1.99851e-05,1.12841e+07
n_ws,typical,27,3.30,0.7500,1.99892e-05,1.28941e+07
n_ws,typical,27,3.30,0.8000,1.99929e-05,1.42969e+07
n_ws,typical,27,3.30,0.8500,1.99962e-05,1.55304e+07
n_ws,typical,27,3.30,0.9000,1.99993e-05,1.66237e+07
n_ws,typical,27,3.30,0.9500,2.00022e-05,1.76025e+07
n_ws,typical,27,3.30,1.0000,2.0005e-05,1.84843e+07
n_ws,typical,27,3.30,1.0500,2.00077e-05,1.92845e+07
n_ws,typical,27,3.30,1.1000,2.00102e-05,2.0014e+07
n_ws,typical,27,3.30,1.1500,2.00127e-05,2.06804e+07
n_ws,typical,27,3.30,1.2000,2.0015e-05,2.1297e+07
n_ws,typical,27,3.30,1.2500,2.00174e-05,2.18675e+07
n_ws,typical,27,3.30,1.3000,2.00196e-05,2.23964e+07
n_ws,typical,27,3.30,1.3500,2.00218e-05,2.28938e+07
n_ws,typical,27,3.30,1.4000,2.0024e-05,2.33563e+07
n_ws,typical,27,3.30,1.4500,2.00261e-05,2.37897e+07
n_ws,typical,27,3.30,1.5000,2.00282e-05,2.41984e+07
n_ws,typical,27,3.30,1.5500,2.00302e-05,2.45821e+07
n_ws,typical,27,3.30,1.6000,2.00323e-05,2.49408e+07
n_ws,typical,27,3.30,1.6500,2.00343e-05,2.52717e+07
n_ws,typical,27,3.30,1.7000,2.00362e-05,2.55787e+07
n_ws,typical,27,3.30,1.7500,2.00382e-05,2.58431e+07
n_ws,typical,27,3.30,1.8000,2.00401e-05,2.60654e+07
n_ws,typical,27,3.30,1.8500,2.0042e-05,2.62192e+07
n_ws,typical,27,3.30,1.9000,2.00439e-05,2.62985e+07
n_ws,typical,27,3.30,1.9500,2.00458e-05,2.6264e+07
n_ws,typical,27,3.30,2.0000,2.00477e-05,2.60892e+07
n_ws,typical,27,3.30,2.0500,2.00496e-05,2.575e+07
n_ws,typical,27,3.30,2.1000,2.00516e-05,2.52111e+07
n_ws,typical,27,3.30,2.1500,2.00536e-05,2.44529e+07
n_ws,typical,27,3.30,2.2000,2.00557e-05,2.34659e+07
n_ws,typical,27,3.30,2.2500,2.00579e-05,2.22568e+07
n_ws,typical,27,3.30,2.3000,2.00602e-05,2.08529e+07
n_ws,typical,27,3.30,2.3500,2.00627e-05,1.92994e+07
n_ws,typical,27,3.30,2.4000,2.00654e-05,1.76538e+07
n_ws,typical,27,3.30,2.4500,2.00684e-05,1.59757e+07
n_ws,typical,27,3.30,2.5000,2.00717e-05,1.43246e+07
n_ws,typical,27,3.30,2.5500,2.00754e-05,1.27437e+07
n_ws,typical,27,3.30,2.6000,2.00796e-05,1.12695e+07
n_ws,typical,27,3.30,2.6500,2.00843e-05,9.92211e+06
n_ws,typical,27,3.30,2.7000,2.00897e-05,8.71118e+06
n_ws,typical,27,3.30,2.7500,2.00958e-05,7.6365e+06
n_ws,typical,27,3.30,2.8000,2.01028e-05,6.69187e+06
n_ws,typical,27,3.30,2.8500,2.01108e-05,5.86734e+06
n_ws,typical,27,3.30,2.9000,2.01199e-05,5.15105e+06
n_ws,typical,27,3.30,2.9500,2.01302e-05,4.53083e+06
n_ws,typical,27,3.30,3.0000,2.0142e-05,3.99449e+06
n_ws,typical,27,3.30,3.0500,2.01553e-05,3.53107e+06
n_ws,typical,27,3.30,3.1000,2.01704e-05,3.13033e+06
n_ws,typical,27,3.30,3.1500,2.01873e-05,2.78354e+06
n_ws,typical,27,3.30,3.2000,2.02064e-05,2.48287e+06
n_ws,typical,27,3.30,3.2500,2.02277e-05,2.22168e+06
n_ws,typical,27,3.30,3.3000,2.02514e-05,2.03728e+06
n_ws,typical,27,3.63,0.0000,5.60248e-35,8668
n_ws,typical,27,3.63,0.0500,5.45864e-06,10108.9
n_ws,typical,27,3.63,0.1000,9.90471e-06,12644.5
n_ws,typical,27,3.63,0.1500,1.33849e-05,16566.6
n_ws,typical,27,3.63,0.2000,1.59668e-05,23112.8
n_ws,typical,27,3.63,0.2500,1.77491e-05,35058
n_ws,typical,27,3.63,0.3000,1.88699e-05,59068
n_ws,typical,27,3.63,0.3500,1.94988e-05,113133
n_ws,typical,27,3.63,0.4000,1.98024e-05,264318
n_ws,typical,27,3.63,0.4500,1.99165e-05,833382
n_ws,typical,27,3.63,0.5000,1.99517e-05,2.46057e+06
n_ws,typical,27,3.63,0.5500,1.99659e-05,4.85637e+06
n_ws,typical,27,3.63,0.6000,1.99742e-05,7.27114e+06
n_ws,typical,27,3.63,0.6500,1.99802e-05,9.42196e+06
n_ws,typical,27,3.63,0.7000,1.99851e-05,1.12841e+07
n_ws,typical,27,3.63,0.7500,1.99892e-05,1.28941e+07
n_ws,typical,27,3.63,0.8000,1.99929e-05,1.42969e+07
n_ws,typical,27,3.63,0.8500,1.99962e-05,1.55304e+07
n_ws,typical,27,3.63,0.9000,1.99993e-05,1.66237e+07
n_ws,typical,27,3.63,0.9500,2.00022e-05,1.76025e+07
n_ws,typical,27,3.63,1.0000,2.0005e-05,1.84843e+07
n_ws,typical,27,3.63,1.0500,2.00077e-05,1.92845e+07
n_ws,typical,27,3.63,1.1000,2.00102e-05,2.0014e+07
n_ws,typical,27,3.63,1.1500,2.00127e-05,2.06804e+07
n_ws,typical,27,3.63,1.2000,2.0015e-05,2.1297e+07
n_ws,typical,27,3.63,1.2500,2.00174e-05,2.18675e+07
n_ws,typical,27,3.63,1.3000,2.00196e-05,2.23964e+07
n_ws,typical,27,3.63,1.3500,2.00218e-05,2.28938e+07
n_ws,typical,27,3.63,1.4000,2.0024e-05,2.33563e+07
n_ws,typical,27,3.63,1.4500,2.00261e-05,2.37897e+07
n_ws,typical,27,3.63,1.5000,2.00282e-05,2.41984e+07
n_ws,typical,27,3.63,1.5500,2.00302e-05,2.45821e+07
n_ws,typical,27,3.63,1.6000,2.00323e-05,2.49408e+07
n_ws,typical,27,3.63,1.6500,2.00343e-05,2.52717e+07
n_ws,typical,27,3.63,1.7000,2.00362e-05,2.55787e+07
n_ws,typical,27,3.63,1.7500,2.00382e-05,2.58431e+07
n_ws,typical,27,3.63,1.8000,2.00401e-05,2.60654e+07
n_ws,typical,27,3.63,1.8500,2.0042e-05,2.62192e+07
n_ws,typical,27,3.63,1.9000,2.00439e-05,2.62985e+07
n_ws,typical,27,3.63,1.9500,2.00458e-05,2.6264e+07
n_ws,typical,27,3.63,2.0000,2.00477e-05,2.60892e+07
n_ws,typical,27,3.63,2.0500,2.00496e-05,2.575e+07
n_ws,typical,27,3.63,2.1000,2.00516e-05,2.52111e+07
n_ws,typical,27,3.63,2.1500,2.00536e-05,2.44529e+07
n_ws,typical,27,3.63,2.2000,2.00557e-05,2.34659e+07
n_ws,typical,27,3.63,2.2500,2.00579e-05,2.22568e+07
n_ws,typical,27,3.63,2.3000,2.00602e-05,2.08529e+07
n_ws,typical,27,3.63,2.3500,2.00627e-05,1.92994e+07
n_ws,typical,27,3.63,2.4000,2.00654e-05,1.76538e+07
n_ws,typical,27,3.63,2.4500,2.00684e-05,1.59757e+07
n_ws,typical,27,3.63,2.5000,2.00717e-05,1.43246e+07
n_ws,typical,27,3.63,2.5500,2.00754e-05,1.27437e+07
n_ws,typical,27,3.63,2.6000,2.00796e-05,1.12695e+07
n_ws,typical,27,3.63,2.6500,2.00843e-05,9.92211e+06
n_ws,typical,27,3.63,2.7000,2.00897e-05,8.71118e+06
n_ws,typical,27,3.63,2.7500,2.00958e-05,7.6365e+06
n_ws,typical,27,3.63,2.8000,2.01028e-05,6.69187e+06
n_ws,typical,27,3.63,2.8500,2.01108e-05,5.86734e+06
n_ws,typical,27,3.63,2.9000,2.01199e-05,5.15105e+06
n_ws,typical,27,3.63,2.9500,2.01302e-05,4.53083e+06
n_ws,typical,27,3.63,3.0000,2.0142e-05,3.99449e+06
n_ws,typical,27,3.63,3.0500,2.01553e-05,3.53107e+06
n_ws,typical,27,3.63,3.1000,2.01704e-05,3.13033e+06
n_ws,typical,27,3.63,3.1500,2.01873e-05,2.78354e+06
n_ws,typical,27,3.63,3.2000,2.02064e-05,2.48287e+06
n_ws,typical,27,3.63,3.2500,2.02277e-05,2.22168e+06
n_ws,typical,27,3.63,3.3000,2.02514e-05,1.99426e+06
n_ws,typical,27,3.63,3.3500,2.02779e-05,1.79575e+06
n_ws,typical,27,3.63,3.4000,2.03072e-05,1.62205e+06
n_ws,typical,27,3.63,3.4500,2.03396e-05,1.46962e+06
n_ws,typical,27,3.63,3.5000,2.03753e-05,1.3355e+06
n_ws,typical,27,3.63,3.5500,2.04146e-05,1.21718e+06
n_ws,typical,27,3.63,3.6000,2.04575e-05,1.1125e+06
n_ws,typical,125,2.97,0.0000,6.50867e-54,10973.1
n_ws,typical,125,2.97,0.0500,4.36515e-06,12352
n_ws,typical,125,2.97,0.1000,8.10181e-06,14580.7
n_ws,typical,125,2.97,0.1500,1.12313e-05,17638.3
n_ws,typical,125,2.97,0.2000,1.37815e-05,22003.3
n_ws,typical,125,2.97,0.2500,1.57897e-05,28527.8
n_ws,typical,125,2.97,0.3000,1.73047e-05,38802.2
n_ws,typical,125,2.97,0.3500,1.83889e-05,55966.3
n_ws,typical,125,2.97,0.4000,1.91165e-05,86812.8
n_ws,typical,125,2.97,0.4500,1.95656e-05,149085
n_ws,typical,125,2.97,0.5000,1.98091e-05,305795
n_ws,typical,125,2.97,0.5500,1.9915e-05,809143
n_ws,typical,125,2.97,0.6000,1.99536e-05,2.11479e+06
n_ws,typical,125,2.97,0.6500,1.99705e-05,4.04196e+06
n_ws,typical,125,2.97,0.7000,1.99805e-05,6.02446e+06
n_ws,typical,125,2.97,0.7500,1.99878e-05,7.82228e+06
n_ws,typical,125,2.97,0.8000,1.99936e-05,9.40513e+06
n_ws,typical,125,2.97,0.8500,1.99985e-05,1.07962e+07
n_ws,typical,125,2.97,0.9000,2.00029e-05,1.20257e+07
n_ws,typical,125,2.97,0.9500,2.00069e-05,1.31225e+07
n_ws,typical,125,2.97,1.0000,2.00105e-05,1.41084e+07
n_ws,typical,125,2.97,1.0500,2.0014e-05,1.49993e+07
n_ws,typical,125,2.97,1.1000,2.00172e-05,1.5809e+07
n_ws,typical,125,2.97,1.1500,2.00203e-05,1.65508e+07
n_ws,typical,125,2.97,1.2000,2.00233e-05,1.72325e+07
n_ws,typical,125,2.97,1.2500,2.00261e-05,1.78603e+07
n_ws,typical,125,2.97,1.3000,2.00289e-05,1.84434e+07
n_ws,typical,125,2.97,1.3500,2.00315e-05,1.89861e+07
n_ws,typical,125,2.97,1.4000,2.00341e-05,1.94932e+07
n_ws,typical,125,2.97,1.4500,2.00367e-05,1.99661e+07
n_ws,typical,125,2.97,1.5000,2.00392e-05,2.04102e+07
n_ws,typical,125,2.97,1.5500,2.00416e-05,2.08268e+07
n_ws,typical,125,2.97,1.6000,2.0044e-05,2.12224e+07
n_ws,typical,125,2.97,1.6500,2.00463e-05,2.15936e+07
n_ws,typical,125,2.97,1.7000,2.00486e-05,2.19419e+07
n_ws,typical,125,2.97,1.7500,2.00508e-05,2.22643e+07
n_ws,typical,125,2.97,1.8000,2.00531e-05,2.25632e+07
n_ws,typical,125,2.97,1.8500,2.00553e-05,2.28337e+07
n_ws,typical,125,2.97,1.9000,2.00575e-05,2.30627e+07
n_ws,typical,125,2.97,1.9500,2.00596e-05,2.32396e+07
n_ws,typical,125,2.97,2.0000,2.00618e-05,2.33508e+07
n_ws,typical,125,2.97,2.0500,2.00639e-05,2.33754e+07
n_ws,typical,125,2.97,2.1000,2.0066e-05,2.32856e+07
n_ws,typical,125,2.97,2.1500,2.00682e-05,2.30627e+07
n_ws,typical,125,2.97,2.2000,2.00704e-05,2.26757e+07
n_ws,typical,125,2.97,2.2500,2.00726e-05,2.21019e+07
n_ws,typical,125,2.97,2.3000,2.00749e-05,2.13311e+07
n_ws,typical,125,2.97,2.3500,2.00773e-05,2.03645e+07
n_ws,typical,125,2.97,2.4000,2.00798e-05,1.92197e+07
n_ws,typical,125,2.97,2.4500,2.00825e-05,1.79228e+07
n_ws,typical,125,2.97,2.5000,2.00854e-05,1.65248e+07
n_ws,typical,125,2.97,2.5500,2.00886e-05,1.50693e+07
n_ws,typical,125,2.97,2.6000,2.00921e-05,1.36119e+07
n_ws,typical,125,2.97,2.6500,2.0096e-05,1.21951e+07
n_ws,typical,125,2.97,2.7000,2.01003e-05,1.08525e+07
n_ws,typical,125,2.97,2.7500,2.01052e-05,9.60892e+06
n_ws,typical,125,2.97,2.8000,2.01108e-05,8.47817e+06
n_ws,typical,125,2.97,2.8500,2.0117e-05,7.46408e+06
n_ws,typical,125,2.97,2.9000,2.01242e-05,6.56448e+06
n_ws,typical,125,2.97,2.9500,2.01323e-05,5.77334e+06
n_ws,typical,125,3.30,0.0000,1.04209e-69,10973.1
n_ws,typical,125,3.30,0.0500,4.36515e-06,12352
n_ws,typical,125,3.30,0.1000,8.10181e-06,14580.7
n_ws,typical,125,3.30,0.1500,1.12313e-05,17638.3
n_ws,typical,125,3.30,0.2000,1.37815e-05,22003.3
n_ws,typical,125,3.30,0.2500,1.57897e-05,28527.8
n_ws,typical,125,3.30,0.3000,1.73047e-05,38802.2
n_ws,typical,125,3.30,0.3500,1.83889e-05,55966.3
n_ws,typical,125,3.30,0.4000,1.91165e-05,86812.8
n_ws,typical,125,3.30,0.4500,1.95656e-05,149085
n_ws,typical,125,3.30,0.5000,1.98091e-05,305795
n_ws,typical,125,3.30,0.5500,1.9915e-05,809143
n_ws,typical,125,3.30,0.6000,1.99536e-05,2.11479e+06
n_ws,typical,125,3.30,0.6500,1.99705e-05,4.04196e+06
n_ws,typical,125,3.30,0.7000,1.99805e-05,6.02446e+06
n_ws,typical,125,3.30,0.7500,1.99878e-05,7.82228e+06
n_ws,typical,125,3.30,0.8000,1.99936e-05,9.40513e+06
n_ws,typical,125,3.30,0.8500,1.99985e-05,1.07962e+07
n_ws,typical,125,3.30,0.9000,2.00029e-05,1.20257e+07
n_ws,typical,125,3.30,0.9500,2.00069e-05,1.31225e+07
n_ws,typical,125,3.30,1.0000,2.00105e-05,1.41084e+07
n_ws,typical,125,3.30,1.0500,2.0014e-05,1.49993e+07
n_ws,typical,125,3.30,1.1000,2.00172e-05,1.5809e+07
n_ws,typical,125,3.30,1.1500,2.00203e-05,1.65508e+07
n_ws,typical,125,3.30,1.2000,2.00233e-05,1.72325e+07
n_ws,typical,125,3.30,1.2500,2.00261e-05,1.78603e+07
n_ws,typical,125,3.30,1.3000,2.00289e-05,1.84434e+07
n_ws,typical,125,3.30,1.3500,2.00315e-05,1.89861e+07
n_ws,typical,125,3.30,1.4000,2.00341e-05,1.94932e+07
n_ws,typical,125,3.30,1.4500,2.00367e-05,1.99661e+07
n_ws,typical,125,3.30,1.5000,2.00392e-05,2.04102e+07
n_ws,typical,125,3.30,1.5500,2.00416e-05,2.08268e+07
n_ws,typical,125,3.30,1.6000,2.0044e-05,2.12224e+07
n_ws,typical,125,3.30,1.6500,2.00463e-05,2.15936e+07
n_ws,typical,125,3.30,1.7000,2.00486e-05,2.19419e+07
n_ws,typical,125,3.30,1.7500,2.00508e-05,2.22643e+07
n_ws,typical,125,3.30,1.8000,2.00531e-05,2.25632e+07
n_ws,typical,125,3.30,1.8500,2.00553e-05,2.28337e+07
n_ws,typical,125,3.30,1.9000,2.00575e-05,2.30627e+07
n_ws,typical,125,3.30,1.9500,2.00596e-05,2.32396e+07
n_ws,typical,125,3.30,2.0000,2.00618e-05,2.33508e+07
n_ws,typical,125,3.30,2.0500,2.00639e-05,2.33754e+07
n_ws,typical,125,3.30,2.1000,2.0066e-05,2.32856e+07
n_ws,typical,125,3.30,2.1500,2.00682e-05,2.30627e+07
n_ws,typical,125,3.30,2.2000,2.00704e-05,2.26757e+07
n_ws,typical,125,3.30,2.2500,2.00726e-05,2.21019e+07
n_ws,typical,125,3.30,2.3000,2.00749e-05,2.13311e+07
n_ws,typical,125,3.30,2.3500,2.00773e-05,2.03645e+07
n_ws,typical,125,3.30,2.4000,2.00798e-05,1.92197e+07
n_ws,typical,125,3.30,2.4500,2.00825e-05,1.79228e+07
n_ws,typical,125,3.30,2.5000,2.00854e-05,1.65248e+07
n_ws,typical,125,3.30,2.5500,2.00886e-05,1.50693e+07
n_ws,typical,125,3.30,2.6000,2.00921e-05,1.36119e+07
n_ws,typical,125,3.30,2.6500,2.0096e-05,1.21951e+07
n_ws,typical,125,3.30,2.7000,2.01003e-05,1.08525e+07
n_ws,typical,125,3.30,2.7500,2.01052e-05,9.60892e+06
n_ws,typical,125,3.30,2.8000,2.01108e-05,8.47817e+06
n_ws,typical,125,3.30,2.8500,2.0117e-05,7.46408e+06
n_ws,typical,125,3.30,2.9000,2.01242e-05,6.56448e+06
n_ws,typical,125,3.30,2.9500,2.01323e-05,5.77334e+06
n_ws,typical,125,3.30,3.0000,2.01416e-05,5.08169e+06
n_ws,typical,125,3.30,3.0500,2.0152e-05,4.47938e+06
n_ws,typical,125,3.30,3.1000,2.01639e-05,3.95617e+06
n_ws,typical,125,3.30,3.1500,2.01774e-05,3.50214e+06
n_ws,typical,125,3.30,3.2000,2.01925e-05,3.10834e+06
n_ws,typical,125,3.30,3.2500,2.02096e-05,2.76652e+06
n_ws,typical,125,3.30,3.3000,2.02287e-05,2.5256e+06
n_ws,typical,125,3.63,0.0000,1.04209e-69,10973.1
n_ws,typical,125,3.63,0.0500,4.36515e-06,12352
n_ws,typical,125,3.63,0.1000,8.10181e-06,14580.7
n_ws,typical,125,3.63,0.1500,1.12313e-05,17638.3
n_ws,typical,125,3.63,0.2000,1.37815e-05,22003.3
n_ws,typical,125,3.63,0.2500,1.57897e-05,28527.8
n_ws,typical,125,3.63,0.3000,1.73047e-05,38802.2
n_ws,typical,125,3.63,0.3500,1.83889e-05,55966.3
n_ws,typical,125,3.63,0.4000,1.91165e-05,86812.8
n_ws,typical,125,3.63,0.4500,1.95656e-05,149085
n_ws,typical,125,3.63,0.5000,1.98091e-05,305795
n_ws,typical,125,3.63,0.5500,1.9915e-05,809143
n_ws,typical,125,3.63,0.6000,1.99536e-05,2.11479e+06
n_ws,typical,125,3.63,0.6500,1.99705e-05,4.04196e+06
n_ws,typical,125,3.63,0.7000,1.99805e-05,6.02446e+06
n_ws,typical,125,3.63,0.7500,1.99878e-05,7.82228e+06
n_ws,typical,125,3.63,0.8000,1.99936e-05,9.40513e+06
n_ws,typical,125,3.63,0.8500,1.99985e-05,1.07962e+07
n_ws,typical,125,3.63,0.9000,2.00029e-05,1.20257e+07
n_ws,typical,125,3.63,0.9500,2.00069e-05,1.31225e+07
n_ws,typical,125,3.63,1.0000,2.00105e-05,1.41084e+07
n_ws,typical,125,3.63,1.0500,2.0014e-05,1.49993e+07
n_ws,typical,125,3.63,1.1000,2.00172e-05,1.5809e+07
n_ws,typical,125,3.63,1.1500,2.00203e-05,1.65508e+07
n_ws,typical,125,3.63,1.2000,2.00233e-05,1.72325e+07
n_ws,typical,125,3.63,1.2500,2.00261e-05,1.78603e+07
n_ws,typical,125,3.63,1.3000,2.00289e-05,1.84434e+07
n_ws,typical,125,3.63,1.3500,2.00315e-05,1.89861e+07
n_ws,typical,125,3.63,1.4000,2.00341e-05,1.94932e+07
n_ws,typical,125,3.63,1.4500,2.00367e-05,1.99661e+07
n_ws,typical,125,3.63,1.5000,2.00392e-05,2.04102e+07
n_ws,typical,125,3.63,1.5500,2.00416e-05,2.08268e+07
n_ws,typical,125,3.63,1.6000,2.0044e-05,2.12224e+07
n_ws,typical,125,3.63,1.6500,2.00463e-05,2.15936e+07
n_ws,typical,125,3.63,1.7000,2.00486e-05,2.19419e+07
n_ws,typical,125,3.63,1.7500,2.00508e-05,2.22643e+07
n_ws,typical,125,3.63,1.8000,2.00531e-05,2.25632e+07
n_ws,typical,125,3.63,1.8500,2.00553e-05,2.28337e+07
n_ws,typical,125,3.63,1.9000,2.00575e-05,2.30627e+07
n_ws,typical,125,3.63,1.9500,2.00596e-05,2.32396e+07
n_ws,typical,125,3.63,2.0000,2.00618e-05,2.33508e+07
n_ws,typical,125,3.63,2.0500,2.00639e-05,2.33754e+07
n_ws,typical,125,3.63,2.1000,2.0066e-05,2.32856e+07
n_ws,typical,125,3.63,2.1500,2.00682e-05,2.30627e+07
n_ws,typical,125,3.63,2.2000,2.00704e-05,2.26757e+07
n_ws,typical,125,3.63,2.2500,2.00726e-05,2.21019e+07
n_ws,typical,125,3.63,2.3000,2.00749e-05,2.13311e+07
n_ws,typical,125,3.63,2.3500,2.00773e-05,2.03645e+07
n_ws,typical,125,3.63,2.4000,2.00798e-05,1.92197e+07
n_ws,typical,125,3.63,2.4500,2.00825e-05,1.79228e+07
n_ws,typical,125,3.63,2.5000,2.00854e-05,1.65248e+07
n_ws,typical,125,3.63,2.5500,2.00886e-05,1.50693e+07
n_ws,typical,125,3.63,2.6000,2.00921e-05,1.36119e+07
n_ws,typical,125,3.63,2.6500,2.0096e-05,1.21951e+07
n_ws,typical,125,3.63,2.7000,2.01003e-05,1.08525e+07
